"IDENTIFICADOR_NOTA_FISCAL";"NUMERO_ITEM";"CODIGO_PRODUTO";"QUANTIDADE";"VALOR_UNITARIO";"VALOR_TOTAL"
1477935336;12;51409;1;12.99;12.99
1477935336;17;75068;1;2.81;2.81
1477935336;7;66136;1;23.46;23.46
1477935336;13;64108;1;12.99;12.99
1477935336;21;33027;1;3.34;3.34
1477935336;10;24342;1;5.76;5.76
1477935336;19;57043;1;12.57;12.57
1477935336;2;42835;1;8.25;8.25
1477935336;14;20427;1;6.72;6.72
1477935336;1;57812;1;7.59;7.59
1477935339;2;46340;1;9.49;9.49
1477935339;7;63530;1;36.49;36.49
1477935339;4;93196;1;3.98;3.98
1477935339;10;1997;1;3.9;3.9
1477935339;6;63530;1;36.49;36.49
1477935339;1;42512;1;22.87;22.87
1477935339;9;17533;1;49.62;49.62
1477935339;3;93196;1;3.98;3.98
1477935339;5;29689;1;2.39;2.39
1477935339;8;17533;1;49.62;49.62
1477935339;11;45271;1;77.17;77.17
1477935340;2;41024;1;2.59;2.59
1477935340;1;48740;1;2.59;2.59
1477935342;1;49618;1;9.89;9.89
1477935343;2;65479;1;12.63;12.63
1477935343;1;65479;1;12.63;12.63
1477935345;1;65029;1;37.9;37.9
1477935347;3;4883;1;1.5;1.5
1477935347;2;50336;1;4.74;4.74
1477935347;4;50152;1;61.19;61.19
1477935347;1;66380;1;2.84;2.84
1477935349;2;57902;1;48.15;48.15
1477935349;4;11720;1;1.51;1.51
1477935349;3;24109;1;8.62;8.62
1477935349;1;27239;1;2.32;2.32
1477935349;5;76471;1;17.34;17.34
1477935350;1;37926;1;6.99;6.99
1477935352;1;43705;1;9.9;9.9
1477935354;2;67740;1;32.3;32.3
1477935354;1;67740;1;32.3;32.3
1477935357;3;35419;1;52.34;52.34
1477935357;2;37302;1;88.41;88.41
1477935357;1;46247;1;9.99;9.99
1477935362;2;53862;1;32.98;32.98
1477935362;1;33762;1;46.82;46.82
1477935362;3;53862;1;32.98;32.98
1477935367;1;17938;1;115.83;115.83
1477935383;1;31284;1;19.99;19.99
1477935383;3;26808;1;36.73;36.73
1477935383;2;71113;1;143.85;143.85
1477935383;4;43381;5;1.99;9.95
1477935386;2;74032;1;11.95;11.95
1477935386;4;57353;1;16.99;16.99
1477935386;1;97216;1;16.47;16.47
1477935386;3;88102;1;19.3;19.3
1477935387;1;8286;1;11.91;11.91
1477935388;1;24133;1;8.8;8.8
1477935392;1;39258;1;4.31;4.31
1477935392;2;1203;1;2.59;2.59
1477935392;3;34792;1;14.04;14.04
1477935392;4;34784;1;68.67;68.67
1477935394;1;49693;2;1.11;2.22
1477935396;2;38506;2;2.43;4.86
1477935396;1;18256;1;10.1;10.1
1477935397;1;65145;1;6.89;6.89
1477935400;2;26878;1;3.8;3.8
1477935400;1;26878;1;3.8;3.8
1477935400;4;44270;1;5.99;5.99
1477935400;5;45871;1;3.79;3.79
1477935400;6;1997;1;3.9;3.9
1477935400;3;26878;1;3.8;3.8
1477935401;1;59164;1;7.94;7.94
1477935401;2;40710;1;1.99;1.99
1477935402;2;34672;1;28.99;28.99
1477935402;1;34672;1;28.99;28.99
1477935402;3;27883;1;9.45;9.45
1477935403;1;41537;1;73.58;73.58
1477935405;1;34090;1;61.79;61.79
1477935409;1;34722;1;40.25;40.25
1477935410;1;56936;1;20.77;20.77
1477935411;3;41695;1;16.05;16.05
1477935411;9;10284;1;11.87;11.87
1477935411;4;56818;1;11.01;11.01
1477935411;7;49626;1;10.06;10.06
1477935411;6;331;1;27.89;27.89
1477935411;2;41691;1;12.25;12.25
1477935411;5;54452;1;22.42;22.42
1477935411;8;23063;1;11.19;11.19
1477935411;1;10392;1;11.3;11.3
1477935413;2;60462;1;2.97;2.97
1477935413;1;60462;1;2.97;2.97
1477935414;1;27883;1;7.09;7.09
1477935414;9;69739;1;10.15;10.15
1477935414;5;75523;1;9.9;9.9
1477935414;8;22756;1;9.35;9.35
1477935414;10;68273;1;13.5;13.5
1477935414;6;16905;1;11.19;11.19
1477935414;4;27883;1;7.09;7.09
1477935414;2;27883;1;7.09;7.09
1477935414;3;27883;1;7.09;7.09
1477935414;7;16905;1;11.19;11.19
1477935416;1;32475;2;1.38;2.76
1477935417;1;72636;1;3.82;3.82
1477935419;1;45414;1;14.62;14.62
1477935419;2;50620;1;6.99;6.99
1477935420;1;18710;1;26.9;26.9
1477935423;1;60408;1;3.99;3.99
1477935424;3;99069;1;8.29;8.29
1477935424;1;71193;1;14.99;14.99
1477935424;2;67696;1;22.67;22.67
1477935425;7;292;1;19.9;19.9
1477935425;6;22605;1;5.99;5.99
1477935425;5;42974;1;10.68;10.68
1477935425;4;192;1;3.1;3.1
1477935425;3;57801;1;1.69;1.69
1477935425;2;20263;1;3.1;3.1
1477935425;1;38297;1;3.1;3.1
1477935426;1;1381;1;58.46;58.46
1477935429;2;45316;1;10.57;10.57
1477935429;1;29119;1;8.91;8.91
1477935430;4;44126;1;3.73;3.73
1477935430;3;57353;1;16.99;16.99
1477935430;2;57353;1;16.99;16.99
1477935430;1;59506;1;9.45;9.45
1477935432;2;14759;1;6.83;6.83
1477935432;1;5338;1;5.99;5.99
1477935434;3;15973;1;1.99;1.99
1477935434;4;30608;1;2.8;2.8
1477935434;1;73532;1;7.14;7.14
1477935434;2;34606;1;3.8;3.8
1477935436;1;12671;1;15.99;15.99
1477935438;1;76449;1;2;2
1477935438;2;76449;1;2;2
1477935440;6;61045;1;11.12;11.12
1477935440;4;46017;1;13.75;13.75
1477935440;2;75068;1;2.96;2.96
1477935440;5;32152;1;6.01;6.01
1477935440;1;19718;1;12.99;12.99
1477935440;3;15578;1;2.98;2.98
1477935441;1;26717;1;12.37;12.37
1477935442;2;22673;1;55.36;55.36
1477935442;1;22673;1;55.36;55.36
1477935447;2;30310;1;13.48;13.48
1477935447;1;31477;1;14.63;14.63
1477935449;1;75068;1;2.96;2.96
1477935449;3;14208;1;5.89;5.89
1477935449;2;75068;1;2.96;2.96
1477935449;4;58249;1;5.02;5.02
1477935450;1;96758;1;5.39;5.39
1477935456;1;23809;1;2.4;2.4
1477935456;2;23809;1;2.4;2.4
1477935456;3;41712;1;2.3;2.3
1477935456;6;45086;1;8.37;8.37
1477935456;4;13624;1;1.99;1.99
1477935456;5;13624;1;1.99;1.99
1477935462;1;13636;1;6.99;6.99
1477935462;2;500;1;15.9;15.9
1477935463;1;1063;1;14.9;14.9
1477935466;1;6058;1;10.3;10.3
1477935467;2;39501;1;6.99;6.99
1477935467;1;45324;1;10.79;10.79
1477935470;1;66689;1;10.59;10.59
1477935470;2;39501;1;6.99;6.99
1477935471;1;98413;1;14.72;14.72
1477935477;1;34349;1;61.24;61.24
1477935481;1;19853;1;16.24;16.24
1477935481;3;86339;1;34.91;34.91
1477935481;2;66008;1;18.8;18.8
1477935483;1;22923;1;22.45;22.45
1477935483;3;35703;1;96.16;96.16
1477935483;2;27108;1;8.91;8.91
1477935485;1;63544;1;6.76;6.76
1477935485;2;51554;1;2.59;2.59
1477935486;1;60295;1;8.61;8.61
1477935488;3;33027;1;4.18;4.18
1477935488;2;99724;1;16.46;16.46
1477935488;1;83098;1;12.25;12.25
1477935489;1;42059;1;1.2;1.2
1477935489;2;42059;1;1.2;1.2
1477935490;1;54609;1;19.2;19.2
1477935490;2;80907;1;5.7;5.7
1477935490;3;80907;1;5.7;5.7
1477935502;1;195;1;1.49;1.49
1477935503;1;38138;1;1.2;1.2
1477935503;2;12890;1;1.2;1.2
1477935504;1;12671;1;15.99;15.99
1477935506;1;70343;1;5.69;5.69
1477935509;1;11139;1;5.99;5.99
1477935509;4;49910;1;19.9;19.9
1477935509;5;44679;1;126.1;126.1
1477935509;2;62373;1;22.88;22.88
1477935509;3;77641;1;85.25;85.25
1477935511;1;14568;1;12.19;12.19
1477935511;2;14574;1;8.99;8.99
1477935512;5;47613;1;231.76;231.76
1477935512;9;42385;1;5.02;5.02
1477935512;7;42057;1;5.02;5.02
1477935512;8;42385;1;5.02;5.02
1477935512;6;42057;1;5.02;5.02
1477935512;3;60475;1;35;35
1477935512;1;60474;1;35;35
1477935512;2;60474;1;35;35
1477935512;4;60475;1;35;35
1477935514;1;59718;1;18.47;18.47
1477935515;3;64423;1;6.36;6.36
1477935515;2;47173;1;12.91;12.91
1477935515;1;35047;1;16.99;16.99
1477935516;1;40565;1;76.85;76.85
1477935518;1;57242;1;9.15;9.15
1477935518;2;19684;1;7.96;7.96
1477935526;2;73723;1;138.06;138.06
1477935526;1;1230;1;5.94;5.94
1477935527;1;52858;1;16.46;16.46
1477935527;4;52518;1;4.76;4.76
1477935527;3;44510;1;11.19;11.19
1477935527;2;15414;1;12.99;12.99
1477935529;1;16231;1;23.49;23.49
1477935531;1;44736;1;29.9;29.9
1477935534;2;43381;1;1.99;1.99
1477935534;3;33819;1;26.13;26.13
1477935534;1;47219;1;4.73;4.73
1477935534;4;17226;1;41.02;41.02
1477935538;1;40567;1;120;120
1477935539;2;35937;1;7.18;7.18
1477935539;3;1997;1;3.9;3.9
1477935539;1;20800;1;35.23;35.23
1477935541;1;67696;1;18.58;18.58
1477935544;3;75954;1;17.22;17.22
1477935544;4;59397;1;3.49;3.49
1477935544;1;5365;1;9.43;9.43
1477935544;2;57235;1;21.97;21.97
1477935546;8;30857;1;5.2;5.2
1477935546;4;43079;1;15.81;15.81
1477935546;7;34299;1;2.69;2.69
1477935546;6;39492;1;6.35;6.35
1477935546;3;216;1;8.01;8.01
1477935546;5;28483;1;4.79;4.79
1477935546;1;6058;1;10.3;10.3
1477935546;2;15433;1;16.8;16.8
1477935548;2;75932;1;37.39;37.39
1477935548;1;48116;1;115.64;115.64
1477935549;2;31369;1;24.79;24.79
1477935549;1;40710;1;1.99;1.99
1477935550;1;44679;1;127.91;127.91
1477935550;3;13720;1;20.59;20.59
1477935550;2;34090;1;117.5;117.5
1477935551;1;40198;1;4.99;4.99
1477935553;2;68157;1;24.84;24.84
1477935553;1;1953;1;7.3;7.3
1477935556;1;15291;1;8.49;8.49
1477935559;1;39326;1;18.19;18.19
1477935559;2;4169;1;11.72;11.72
1477935561;4;59401;1;3.49;3.49
1477935561;1;29919;1;16.43;16.43
1477935561;2;46365;1;5.04;5.04
1477935561;3;794;1;13.99;13.99
1477935562;1;39258;1;3.59;3.59
1477935563;1;10581;1;44.37;44.37
1477935569;5;2604;1;14.49;14.49
1477935569;3;50121;1;1.55;1.55
1477935569;1;57804;1;1.99;1.99
1477935569;2;46180;1;1.99;1.99
1477935569;4;58580;1;15.46;15.46
1477935570;2;25716;1;10.11;10.11
1477935570;1;33443;1;27.22;27.22
1477935571;1;32856;1;2.19;2.19
1477935571;2;32856;1;2.19;2.19
1477935572;1;70522;1;5.92;5.92
1477935574;2;41962;1;9.92;9.92
1477935574;1;54834;1;32.25;32.25
1477935574;4;36524;1;8.88;8.88
1477935574;3;36524;1;8.88;8.88
1477935574;5;82480;1;7.99;7.99
1477935575;6;61237;1;74.54;74.54
1477935575;8;29662;1;55.9;55.9
1477935575;9;86909;1;39.18;39.18
1477935575;3;33762;1;54.05;54.05
1477935575;1;33762;1;54.05;54.05
1477935575;5;61237;1;74.54;74.54
1477935575;4;12443;1;63.47;63.47
1477935575;7;61237;1;74.54;74.54
1477935575;2;33762;1;54.05;54.05
1477935579;4;52769;1;5.14;5.14
1477935579;3;42386;1;2.13;2.13
1477935579;5;46818;1;2.84;2.84
1477935579;2;42386;1;2.13;2.13
1477935579;1;42386;1;2.13;2.13
1477935580;1;45485;1;19.99;19.99
1477935581;1;49700;1;1.2;1.2
1477935581;3;50285;1;2.59;2.59
1477935581;2;71190;1;6.99;6.99
1477935582;1;59528;1;2.49;2.49
1477935585;1;47173;1;12.91;12.91
1477935585;2;20490;1;5.89;5.89
1477935587;1;48313;1;17.59;17.59
1477935587;2;48666;1;64.16;64.16
1477935589;1;7288;1;4.67;4.67
1477935591;1;26878;1;5.89;5.89
1477935591;2;10379;1;7.9;7.9
1477935592;2;90019;1;8.07;8.07
1477935592;1;90019;1;8.07;8.07
1477935593;2;56456;2;2;4
1477935593;3;27955;1;2.01;2.01
1477935593;1;25326;1;8.19;8.19
1477935595;1;12566;1;15.49;15.49
1477935596;1;59718;1;21.69;21.69
1477935596;3;78;1;78;78
1477935596;2;78;1;0.01;0.01
1477935599;5;48313;1;18.76;18.76
1477935599;3;29468;1;22.13;22.13
1477935599;2;67696;1;17.91;17.91
1477935599;1;91227;1;11.7;11.7
1477935599;7;66993;1;39.57;39.57
1477935599;8;66993;1;39.57;39.57
1477935599;4;56330;1;11.22;11.22
1477935599;6;48313;1;18.76;18.76
1477935600;2;54217;1;8.47;8.47
1477935600;4;54217;1;8.47;8.47
1477935600;1;25553;1;10.02;10.02
1477935600;3;54217;1;8.47;8.47
1477935602;1;8062;1;17.01;17.01
1477935603;2;33027;1;4.18;4.18
1477935603;3;41767;1;5.25;5.25
1477935603;1;45328;1;2.49;2.49
1477935606;1;47878;1;23.44;23.44
1477935607;1;50268;1;3.09;3.09
1477935608;10;43381;6;1.99;11.94
1477935608;7;32475;1;1.37;1.37
1477935608;1;4169;1;11.72;11.72
1477935608;3;47219;1;4.73;4.73
1477935608;2;47219;1;4.73;4.73
1477935608;4;32475;1;1.37;1.37
1477935608;9;32475;1;1.37;1.37
1477935608;8;32475;1;1.37;1.37
1477935608;6;32475;1;1.37;1.37
1477935608;5;32475;1;1.37;1.37
1477935609;4;72636;1;3.77;3.77
1477935609;3;34299;1;2.49;2.49
1477935609;1;29900;1;16.49;16.49
1477935609;2;89498;1;5.69;5.69
1477935610;3;1211;1;1.3;1.3
1477935610;1;31369;1;24.79;24.79
1477935610;2;45959;1;24.38;24.38
1477935612;1;13333;1;20.09;20.09
1477935613;2;68286;1;18.99;18.99
1477935613;3;30745;1;27.35;27.35
1477935613;1;20853;1;10.99;10.99
1477935614;1;42663;1;24.95;24.95
1477935615;1;52489;1;18.38;18.38
1477935615;2;35623;1;15.4;15.4
1477935617;1;19181;1;30.16;30.16
1477935619;1;48688;1;23.12;23.12
1477935619;2;14062;1;240.04;240.04
1477935619;3;53205;1;15.95;15.95
1477935619;4;53205;1;15.95;15.95
1477935620;1;58189;1;12.55;12.55
1477935621;1;43181;1;6.9;6.9
1477935623;1;73050;1;25.11;25.11
1477935623;2;35301;1;7.99;7.99
1477935625;1;77772;1;13.66;13.66
1477935625;2;29526;1;3.73;3.73
1477935627;1;213;1;3.97;3.97
1477935628;2;21714;1;9.78;9.78
1477935628;1;62889;1;36.86;36.86
1477935630;1;24209;1;12.83;12.83
1477935638;4;58517;1;6.7;6.7
1477935638;8;75897;1;8.66;8.66
1477935638;1;64741;1;11.29;11.29
1477935638;7;16062;1;20.61;20.61
1477935638;6;16062;1;20.61;20.61
1477935638;5;18152;1;14.46;14.46
1477935638;10;38475;1;11.99;11.99
1477935638;3;73935;1;10.05;10.05
1477935638;2;62692;1;16.4;16.4
1477935638;11;83119;1;6.06;6.06
1477935638;9;16062;1;20.61;20.61
1477935639;1;24840;1;48.78;48.78
1477935642;2;80892;1;17.04;17.04
1477935642;1;22090;1;8.22;8.22
1477935642;4;74036;1;3.22;3.22
1477935642;3;20900;1;28.76;28.76
1477935643;1;76449;1;2.03;2.03
1477935643;2;50264;1;8.96;8.96
1477935644;2;41767;1;5.25;5.25
1477935644;1;56285;1;3.61;3.61
1477935645;2;58253;1;19.59;19.59
1477935645;1;23984;1;15.84;15.84
1477935646;3;24209;1;11.72;11.72
1477935646;1;21517;1;18.89;18.89
1477935646;2;35450;1;6.97;6.97
1477935647;1;21521;1;68.51;68.51
1477935647;3;66432;1;4.48;4.48
1477935647;2;38398;1;18.5;18.5
1477935649;2;17270;2;0.84;1.68
1477935649;6;53369;1;2;2
1477935649;1;46291;1;1.99;1.99
1477935649;5;53369;1;2;2
1477935649;4;53369;1;2;2
1477935649;3;53369;1;2;2
1477935649;7;14280;1;2.39;2.39
1477935650;1;26926;1;11.19;11.19
1477935652;2;63050;1;33.09;33.09
1477935652;4;54162;1;49.9;49.9
1477935652;5;42012;1;71.97;71.97
1477935652;3;35020;1;28.9;28.9
1477935652;1;63050;1;33.09;33.09
1477935652;6;46098;1;18.9;18.9
1477935654;1;49574;1;4.29;4.29
1477935655;2;70343;1;5.69;5.69
1477935655;1;49638;3;8.47;25.41
1477935655;3;38506;1;2.63;2.63
1477935657;1;18794;1;31.62;31.62
1477935658;6;46808;1;2.99;2.99
1477935658;5;14643;1;24;24
1477935658;3;14643;1;24;24
1477935658;2;95530;1;19.17;19.17
1477935658;4;14643;1;24;24
1477935658;1;73920;1;13.85;13.85
1477935662;1;4474;1;32.9;32.9
1477935663;1;7902;1;14.13;14.13
1477935666;1;53787;1;5.69;5.69
1477935668;1;6367;1;39.19;39.19
1477935668;2;46390;1;5.48;5.48
1477935668;3;46390;1;5.48;5.48
1477935668;4;46390;1;5.48;5.48
1477935671;3;81699;1;87.25;87.25
1477935671;1;51390;1;21.45;21.45
1477935671;4;81699;1;87.25;87.25
1477935671;2;30310;1;14.28;14.28
1477935672;1;60528;2;9.29;18.58
1477935672;2;80276;1;22.9;22.9
1477935673;2;45085;1;6.57;6.57
1477935673;1;45715;1;8.16;8.16
1477935674;4;46750;1;13.07;13.07
1477935674;3;49642;1;8.47;8.47
1477935674;1;49642;1;8.47;8.47
1477935674;2;49642;1;8.47;8.47
1477935675;1;48840;1;9.99;9.99
1477935675;4;32475;2;1.35;2.7
1477935675;2;33762;1;50.74;50.74
1477935675;3;33762;1;50.74;50.74
1477935676;1;39756;1;55.9;55.9
1477935676;2;71113;1;166.61;166.61
1477935678;6;53322;1;35.29;35.29
1477935678;1;56068;1;15.91;15.91
1477935678;3;56068;1;15.91;15.91
1477935678;8;8533;1;24.59;24.59
1477935678;4;99188;1;15.91;15.91
1477935678;5;56068;1;15.91;15.91
1477935678;7;53322;1;35.29;35.29
1477935678;10;37803;1;30.35;30.35
1477935678;9;16081;1;11.35;11.35
1477935678;2;99188;1;15.91;15.91
1477935679;2;25850;1;8.7;8.7
1477935679;1;16640;1;3.95;3.95
1477935680;1;98906;1;11.91;11.91
1477935683;1;14280;1;2.39;2.39
1477935684;1;61696;1;3.99;3.99
1477935686;2;43416;1;1.99;1.99
1477935686;1;55679;1;34.9;34.9
1477935687;3;50261;1;43.36;43.36
1477935687;1;50261;1;43.36;43.36
1477935687;2;50261;1;43.36;43.36
1477935690;1;62153;1;28.19;28.19
1477935691;1;79413;1;0.99;0.99
1477935691;2;79413;1;0.99;0.99
1477935692;1;76423;1;14.89;14.89
1477935693;1;53284;1;29.9;29.9
1477935695;1;23519;1;86.98;86.98
1477935695;2;29201;1;2.99;2.99
1477935696;1;10187;1;16.99;16.99
1477935697;1;57930;1;15.67;15.67
1477935697;2;41767;1;5.25;5.25
1477935698;1;42012;1;65.42;65.42
1477935700;1;16640;1;3.95;3.95
1477935700;3;13625;1;1.79;1.79
1477935700;2;13625;1;1.79;1.79
1477935701;1;67805;1;20.52;20.52
1477935703;1;41644;1;4.71;4.71
1477935703;5;74763;1;11.19;11.19
1477935703;8;39262;1;2.07;2.07
1477935703;3;50336;1;4.99;4.99
1477935703;4;50336;1;4.99;4.99
1477935703;10;96383;1;2.07;2.07
1477935703;9;70693;1;2.07;2.07
1477935703;6;37964;1;10.47;10.47
1477935703;7;21039;1;39.99;39.99
1477935703;2;43528;1;7.99;7.99
1477935705;1;41063;1;10.92;10.92
1477935706;5;1285;1;2.54;2.54
1477935706;1;29405;1;3.9;3.9
1477935706;2;39494;1;2.89;2.89
1477935706;7;1285;1;2.54;2.54
1477935706;3;64423;1;5.48;5.48
1477935706;4;26479;1;5.18;5.18
1477935706;6;1285;1;2.54;2.54
1477935708;1;111;1;3.99;3.99
1477935709;3;33027;1;4.13;4.13
1477935709;2;72227;1;3.45;3.45
1477935709;1;31369;1;24.79;24.79
1477935710;1;11546;1;12.57;12.57
1477935710;5;38367;1;9.59;9.59
1477935710;8;92680;2;6.91;13.82
1477935710;3;26926;1;9.59;9.59
1477935710;4;16905;1;10.39;10.39
1477935710;2;28804;1;84.89;84.89
1477935710;6;16905;1;10.39;10.39
1477935710;7;74754;1;34.9;34.9
1477935711;1;26878;1;5.06;5.06
1477935712;1;584;1;27.08;27.08
1477935713;1;35984;1;56.85;56.85
1477935714;4;59105;1;21.3;21.3
1477935714;5;40609;1;10.31;10.31
1477935714;1;16905;1;11.19;11.19
1477935714;3;37961;1;9.45;9.45
1477935714;6;18316;1;6.23;6.23
1477935714;2;34258;1;29.9;29.9
1477935715;1;21981;1;6.73;6.73
1477935716;2;41024;1;2.59;2.59
1477935716;1;70623;1;16.26;16.26
1477935717;1;6537;1;13.1;13.1
1477935719;2;25191;1;9.9;9.9
1477935719;1;18316;2;6.23;12.46
1477935720;1;61566;1;19.28;19.28
1477935724;1;35295;1;7.99;7.99
1477935725;1;54763;1;10.9;10.9
1477935726;2;12942;1;27.3;27.3
1477935726;1;82082;1;40.34;40.34
1477935727;3;72480;1;22.36;22.36
1477935727;2;34085;1;41.77;41.77
1477935727;1;34085;1;41.77;41.77
1477935727;4;4474;1;32.9;32.9
1477935728;6;53245;1;11.99;11.99
1477935728;2;41400;1;36.6;36.6
1477935728;3;804;1;9.99;9.99
1477935728;5;52494;1;14.9;14.9
1477935728;1;41400;1;36.6;36.6
1477935728;4;799;1;8.99;8.99
1477935730;1;62373;1;18.42;18.42
1477935732;5;47838;1;27.47;27.47
1477935732;4;47838;1;27.47;27.47
1477935732;1;73920;1;13.85;13.85
1477935732;2;32569;1;31.86;31.86
1477935732;3;92680;1;6.81;6.81
1477935733;1;44876;1;32.27;32.27
1477935738;1;42012;1;65.42;65.42
1477935739;1;31497;1;19.91;19.91
1477935739;2;51298;1;74.9;74.9
1477935739;3;40710;1;1.99;1.99
1477935740;1;42385;1;5.91;5.91
1477935740;2;42057;1;5.91;5.91
1477935741;2;46808;1;2.99;2.99
1477935741;1;44233;1;5.99;5.99
1477935741;3;46808;1;2.99;2.99
1477935742;3;43181;1;6.9;6.9
1477935742;1;29729;1;40.97;40.97
1477935742;2;32865;1;2.19;2.19
1477935742;4;34628;1;10.45;10.45
1477935743;1;53083;1;18.99;18.99
1477935744;1;16959;1;33.24;33.24
1477935745;2;39258;1;3.59;3.59
1477935745;1;1082;1;36.96;36.96
1477935747;2;13565;1;12.97;12.97
1477935747;1;60350;1;40.24;40.24
1477935749;1;9866;1;37.9;37.9
1477935749;3;77778;1;32.98;32.98
1477935749;5;1493;1;36.28;36.28
1477935749;2;16231;1;26.9;26.9
1477935749;4;53561;1;76.98;76.98
1477935750;2;35419;1;53.67;53.67
1477935750;1;35419;1;53.67;53.67
1477935751;1;33027;1;3.87;3.87
1477935753;1;50268;1;3.09;3.09
1477935753;2;50268;1;3.09;3.09
1477935757;1;2569;1;23.99;23.99
1477935762;1;49829;1;26.44;26.44
1477935762;2;62816;1;47.62;47.62
1477935762;3;47214;1;129.28;129.28
1477935763;1;58165;1;29.79;29.79
1477935764;1;59568;1;3.05;3.05
1477935765;1;22834;1;4.22;4.22
1477935767;2;39485;1;1.68;1.68
1477935767;1;59254;1;78.97;78.97
1477935767;3;39487;1;1.68;1.68
1477935767;4;22966;1;7.9;7.9
1477935768;4;70992;1;2.08;2.08
1477935768;1;36743;1;53.9;53.9
1477935768;5;78111;1;2.08;2.08
1477935768;3;775;1;4.89;4.89
1477935768;2;44270;1;5.99;5.99
1477935769;1;60614;1;29.9;29.9
1477935771;2;36134;1;3.39;3.39
1477935771;3;36134;1;3.39;3.39
1477935771;1;50578;1;28.9;28.9
1477935772;1;33027;1;4.18;4.18
1477935776;1;77433;1;88.99;88.99
1477935776;3;46489;1;12.9;12.9
1477935776;2;12102;1;155.89;155.89
1477935777;1;70343;1;5.69;5.69
1477935778;2;53275;1;63.99;63.99
1477935778;1;69708;1;28.26;28.26
1477935779;1;54310;1;18.21;18.21
1477935779;2;15278;1;11.19;11.19
1477935780;1;39012;1;5.29;5.29
1477935783;3;843;1;19.9;19.9
1477935783;2;58580;1;15.46;15.46
1477935783;1;45121;1;11.31;11.31
1477935784;1;54934;1;37.09;37.09
1477935784;2;54934;1;37.09;37.09
1477935785;1;31450;1;2.99;2.99
1477935786;1;49625;3;8.47;25.41
1477935787;1;65039;1;9.58;9.58
1477935788;1;47878;1;24.17;24.17
1477935788;2;33027;1;4.13;4.13
1477935789;10;13067;1;34.05;34.05
1477935789;5;53071;1;65.79;65.79
1477935789;4;53071;1;65.79;65.79
1477935789;3;47779;1;34.32;34.32
1477935789;2;12106;1;77.07;77.07
1477935789;8;58165;1;31.44;31.44
1477935789;9;58165;1;31.44;31.44
1477935789;1;12106;1;77.07;77.07
1477935789;6;58165;1;31.44;31.44
1477935789;7;58165;1;31.44;31.44
1477935792;8;33027;1;3.55;3.55
1477935792;9;39267;1;2.27;2.27
1477935792;2;37372;1;3.82;3.82
1477935792;4;39573;1;11.93;11.93
1477935792;1;43528;1;7.59;7.59
1477935792;3;97172;1;5.89;5.89
1477935792;7;59568;1;3.05;3.05
1477935792;6;18316;1;5.3;5.3
1477935792;5;18316;1;5.3;5.3
1477935794;2;29405;1;4.51;4.51
1477935794;1;29405;1;4.51;4.51
1477935796;1;2171;1;4.66;4.66
1477935796;3;113;1;5.99;5.99
1477935796;2;44413;1;54.54;54.54
1477935797;3;31067;1;8.1;8.1
1477935797;1;41937;1;10.99;10.99
1477935797;4;55699;1;4.49;4.49
1477935797;5;48923;1;5.39;5.39
1477935797;2;384;1;6.49;6.49
1477935799;1;21714;1;5.85;5.85
1477935799;2;45328;1;2.46;2.46
1477935803;1;14280;1;2.87;2.87
1477935803;2;29689;1;2.87;2.87
1477935804;3;32330;1;112.98;112.98
1477935804;2;32330;1;112.98;112.98
1477935804;1;68842;1;73.97;73.97
1477935806;1;31067;1;8.1;8.1
1477935807;5;49638;1;10.59;10.59
1477935807;2;50469;1;8.99;8.99
1477935807;6;51524;1;5.79;5.79
1477935807;4;74143;1;10.59;10.59
1477935807;8;43381;1;1.99;1.99
1477935807;7;24643;1;30.07;30.07
1477935807;3;46017;1;16.18;16.18
1477935807;1;34301;1;12.99;12.99
1477935807;10;72636;1;3.16;3.16
1477935807;9;43381;1;1.99;1.99
1477935810;3;33027;1;4.18;4.18
1477935810;1;56285;1;4.28;4.28
1477935810;2;1953;1;7.22;7.22
1477935811;1;80424;1;6.16;6.16
1477935812;2;39501;1;6.99;6.99
1477935812;1;21439;1;13.49;13.49
1477935814;1;77772;1;12.9;12.9
1477935815;1;37252;1;15.56;15.56
1477935816;1;44149;1;34.43;34.43
1477935819;5;38736;1;16.41;16.41
1477935819;7;49071;1;31.9;31.9
1477935819;3;51402;1;22;22
1477935819;6;39573;1;12.05;12.05
1477935819;4;61015;1;42.9;42.9
1477935819;2;54742;1;25.93;25.93
1477935819;1;54742;1;25.93;25.93
1477935820;2;67463;1;5.79;5.79
1477935820;3;67463;1;5.79;5.79
1477935820;1;67463;1;5.79;5.79
1477935820;4;1997;1;3.9;3.9
1477935822;1;30147;1;169.9;169.9
1477935824;1;52833;1;2.99;2.99
1477935825;2;21973;1;7.75;7.75
1477935825;1;39171;1;18.99;18.99
1477935827;1;41397;1;3.99;3.99
1477935827;2;20430;1;1.99;1.99
1477935828;2;26878;1;5.06;5.06
1477935828;4;42612;1;25.87;25.87
1477935828;3;26878;1;5.06;5.06
1477935828;1;290;1;10.58;10.58
1477935830;1;31376;1;8.95;8.95
1477935830;2;31376;1;8.95;8.95
1477935830;3;31376;1;8.95;8.95
1477935830;4;52939;1;10.16;10.16
1477935830;5;69256;1;47.73;47.73
1477935832;3;14280;1;2.39;2.39
1477935832;2;14280;1;2.39;2.39
1477935832;4;14280;1;2.39;2.39
1477935832;1;14280;1;2.39;2.39
